,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
1196,1196,a2953914-dba2-4e5b-bcb4-6faf60b220de,D03,JERC,JERC,"JERC_031.basePlot.all, JERC_051.basePlot.all, JERC_060.basePlot.all, JERC_065.basePlot.all, JERC_028.birdGrid.brd",3/31/20,4/30/20,Y,,,JERC.20200331.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-0753-5169,,20241118T053216Z,RELEASE-2025
1197,1197,0a1eaec1-92f2-46f7-b708-d3ad09fabc28,D03,JERC,JERC,JERC_005.mammalGrid.mam,3/31/20,4/30/20,Y,actual,,JERC.20200301.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0001-5833-8133,,20241118T053216Z,RELEASE-2025
1203,1203,8697c4ad-9e77-4a55-98a0-7ec4d6eff282,D03,JERC,JERC,"JERC_007.basePlot.all, JERC_069.mosquitoPoint.mos",4/17/20,5/17/20,Y,actual,,JERC.20200318.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0003-2831-6405,,20241118T032923Z,RELEASE-2025
1205,1205,1a23ef6d-1d2c-49cf-a584-472cf66e744f,D03,JERC,JERC,JERC_005.mammalGrid.mam,4/30/20,5/17/20,N,,,JERC.20200301.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0001-5833-8133,,20241118T032923Z,RELEASE-2025
1206,1206,800fb900-8e02-4e9d-8afc-aa5d7a201f29,D03,JERC,JERC,"JERC_031.basePlot.all, JERC_051.basePlot.all, JERC_060.basePlot.all, JERC_065.basePlot.all, JERC_028.birdGrid.brd",4/30/20,5/30/20,Y,actual,,JERC.20200331.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-0753-5169,,20241118T032923Z,RELEASE-2025
1207,1207,66f188b9-a5cf-489c-a4eb-6c84942b5590,D03,JERC,JERC,JERC_007.basePlot.all,4/30/20,5/30/20,Y,actual,,JERC.20200331.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-7517-7842,,20241118T032923Z,RELEASE-2025
1210,1210,d11b44de-5a1f-4e1f-bba2-310bf7bcd729,D03,JERC,JERC,"JERC_007.basePlot.all, JERC_069.mosquitoPoint.mos",5/17/20,6/8/20,N,,,JERC.20200318.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0003-2831-6405,,20241118T185654Z,RELEASE-2025
1213,1213,b7af5b58-949f-4342-922f-c06c4aaf489a,D03,JERC,JERC,"JERC_031.basePlot.all, JERC_051.basePlot.all, JERC_060.basePlot.all, JERC_065.basePlot.all, JERC_028.birdGrid.brd",5/30/20,6/22/20,N,,,JERC.20200331.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-0753-5169,,20241118T185654Z,RELEASE-2025
1214,1214,0d46f344-db06-4925-8786-1d11d6fc9a2b,D03,JERC,JERC,JERC_007.basePlot.all,5/30/20,6/23/20,N,estimated,The earliest end date is 2020-03-31.,JERC.20200331.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0002-7517-7842,,20241118T185654Z,RELEASE-2025
1234,1234,6b6c9c43-3b72-4fd8-9845-985ec4618ee9,D03,JERC,JERC,"JERC_047.basePlot.all, JERC_050.basePlot.all, JERC_054.basePlot.all, JERC_062.basePlot.all, JERC_071.mosquitoPoint.mos",2/4/21,2/4/21,N,actual,,JERC.20210204.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,,0000-0003-1476-1962,,20241118T034856Z,RELEASE-2025
1235,1235,e8b650dc-4e83-4ff5-b841-b681d7ea474e,D03,JERC,JERC,JERC_080.phenology.phe,2/4/21,2/5/21,N,actual,,JERC.20210204.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0001-5833-8133,,20241118T034856Z,RELEASE-2025
1237,1237,25a90564-535d-486d-bc0e-5e58e48ebb18,D03,JERC,JERC,"JERC_017.basePlot.all, JERC_008.basePlot.all, JERC_011.basePlot.all, JERC_015.basePlot.all, JERC_033.basePlot.all, JERC_013.basePlot.all, JERC_021.basePlot.all, JERC_011.tickPlot.tck, JERC_009.mammalGrid.mam, JERC_005.mammalGrid.mam, JERC_005.birdGrid.brd, JERC_011.birdGrid.brd, JERC_013.birdGrid.brd, JERC_069.mosquitoPoint.mos, JERC_078.mosquitoPoint.mos, JERC_019.basePlot.all, JERC_005.basePlot.all",3/9/21,3/10/21,N,actual,,JERC.20210309.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Patchy burning in some plots.,0000-0002-9814-2044,,20241118T194851Z,RELEASE-2025
1240,1240,e33756ca-ab7e-40e8-9b8f-b84e28bf5c02,D03,JERC,JERC,JERC_001.basePlot.all,3/18/21,3/22/21,N,estimated,Burned sometime between those dates,JERC.20210318.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,NE corner of JERC_001 did not burn.,0000-0002-9814-2044,,20241118T194851Z,RELEASE-2025
1241,1241,4d9e8da6-d446-4ef6-8c7a-aad61f665797,D03,JERC,JERC,JERC_003.basePlot.all,3/18/21,3/23/21,N,estimated,Sometime between those dates,JERC.20210318.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Only part of NW subplot burned.,0000-0002-9814-2044,,20241118T194851Z,RELEASE-2025
1243,1243,69234861-8f9f-4c39-9e5e-e44c963056a0,D03,JERC,JERC,"JERC_067.phenology.phe, JERC_055.basePlot.all, JERC_053.basePlot.all, JERC_052.basePlot.all, JERC_056.basePlot.all, JERC_002.tickPlot.tck, JERC_049.basePlot.all, JERC_048.basePlot.all",3/29/21,3/30/21,N,actual,Most of burn complete evening of 20210329 but some areas continued smoldering next day.,JERC.20210329.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,JERC_067 did not burn from transect meter 735 thru 20. eastern half of JERC_048 did not burn.,0000-0002-9814-2044,,20241118T194851Z,RELEASE-2025
1245,1245,73fd2b4e-0933-40a4-8d9c-5555b5064d93,D03,JERC,JERC,JERC_079.mosquitoPoint.mos,3/26/21,4/2/21,N,estimated,Estimated based on plant regrowth,JERC.20210326.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0001-5871-8742,,20241118T021441Z,RELEASE-2025
1247,1247,7b813737-b35b-402a-aea7-512707a7bf90,D03,JERC,JERC,"JERC_072.mosquitoPoint.mos, JERC_034.basePlot.all",4/6/21,5/3/21,N,estimated,Fire unit 122 burned sometime in between JERC MOS bouts.,JERC.20210406.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,secondary,,0000-0003-1476-1962,,20241118T015327Z,RELEASE-2025
1248,1248,11370b64-7eb0-4b9c-b259-3811271cc228,D03,JERC,JERC,"JERC_064.basePlot.all, JERC_022.basePlot.all, JERC_010.basePlot.all, JERC_010.tickPlot.tck, JERC_042.birdGrid.brd, JERC_077.mosquitoPoint.mos",5/5/21,5/11/21,N,estimated,Estimated,JERC.20210505.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0001-5871-8742,,20241118T015327Z,RELEASE-2025
1279,1279,ddba653a-64dd-4940-9848-357bf7330c2b,D03,JERC,JERC,"JERC_008.mammalGrid.mam, JERC_005.mammalGrid.mam, JERC_009.basePlot.all, JERC_005.basePlot.all, JERC_002.mammalGrid.mam, JERC_002.birdGrid.brd, JERC_002.basePlot.all, JERC_048.basePlot.all, JERC_059.basePlot.all, JERC_073.mosquitoPoint.mos",3/17/22,3/17/22,N,actual,,JERC.20220317.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0001-5833-8133,,20241118T181519Z,RELEASE-2025
1280,1280,cde567e7-3dce-45a4-9957-79d5b8715518,D03,JERC,JERC,"JERC_051.basePlot.all, JERC_065.basePlot.all, JERC_060.basePlot.all, JERC_031.basePlot.all",3/24/22,3/29/22,N,estimated,Fire occurred some time between this range,JERC.20220324.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Litter traps at JERC_051R were burned. Only Western portion of JERC_031R was burned.,0000-0001-5833-8133,,20241118T181519Z,RELEASE-2025
1281,1281,9b300a8f-b0bd-4e5b-bbf8-cf6de7217562,D03,JERC,JERC,JERC_073.mosquitoPoint.mos,3/28/22,4/1/22,N,estimated,Uncertain exactly what date burn,JERC.20220328.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0002-9814-2044,,20241118T115644Z,RELEASE-2025
1284,1284,41350022-9cdb-46f9-a16a-7c5b4db6e2ff,D03,JERC,JERC,"JERC_006.basePlot.all, JERC_006.mammalGrid.mam, JERC_006.birdGrid.brd",3/30/22,4/8/22,N,estimated,Sometime before April 11,JERC.20220330.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Some areas more intense fire. Only a portion of bird grid burned.,0000-0002-9814-2044,,20241118T115644Z,RELEASE-2025
1291,1291,49bd8cfe-74bb-4ab1-b245-a9fe4291bd6d,D03,JERC,JERC,"JERC_047.basePlot.all, JERC_050.basePlot.all, JERC_054.basePlot.all, JERC_062.basePlot.all, JERC_080.phenology.phe, SOILPL100426, SOILPL100427, SOILPL100428, SOILPL103191, SOILPL103245, TOWER100381, HUT106240, AIRSHED",4/21/22,4/21/22,N,actual,,JERC.20220421.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Area around soil plots burned but soil plots themselves untouched. Burn was patchy leaving about 5% of the area unburned. JERC_052 was only burned on the southern 3-4m of the 40m square i.e. the road running through the plot was the fire break thus the portion used for DHP was unaffected.,0000-0001-5871-8742,,20241118T115644Z,RELEASE-2025
1292,1292,5c3d16dd-5fb7-4961-b542-c413f59adfcd,D03,JERC,JERC,JERC_024.basePlot.all,4/18/22,4/25/22,N,estimated,Sometime in the last week,JERC.20220418.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Controlled burn on planted pine hedgerow that is the southern quarter of the plot.,0000-0002-9814-2044,,20241118T115644Z,RELEASE-2025
1295,1295,79ced8bf-3d46-4eae-8440-1358f8d3f36e,D03,JERC,JERC,"JERC_007.basePlot.all, JERC_081.tickPlot.tck, JERC_070.mosquitoPoint.mos",4/26/22,4/26/22,N,actual,,JERC.20220426.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Patchy burn through out plot. About 70 percent of tick JERC_081 burned.,0000-0002-9814-2044,,20241118T115644Z,RELEASE-2025
1296,1296,4cd84a87-7369-4c24-957e-d887aca761e2,D03,JERC,JERC,JERC_074.mosquitoPoint.mos,4/18/22,4/29/22,N,estimated,Sometime in the last week.,JERC.20220418.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Patchy burn,0000-0002-9814-2044,,20241118T115644Z,RELEASE-2025
1301,1301,2b64d9ee-1db7-4a22-98ab-312cc5bb4dd5,D03,JERC,JERC,"SOILPL100426, SOILPL100427, SOILPL100428, SOILPL103191, SOILPL103245, TOWER100381, HUT106240, AIRSHED",5/11/22,5/11/22,N,actual,,JERC.20220511.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Burn conducted so soil plots reflect surrounding habitat management,0000-0001-5871-8742,,20241118T074341Z,RELEASE-2025
1340,1340,1265a6fb-641b-4a33-8559-1fcf1757d318,D03,JERC,JERC,"JERC_048.basePlot.all, JERC_053.basePlot.all, JERC_056.basePlot.all, JERC_049.basePlot.all, JERC_067.phenology.phe, JERC_055.basePlot.all, JERC_052.basePlot.all",3/21/23,3/21/23,N,actual,Some logs continued to smolder several days after the burn.,JERC.20230321.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Only one half of JERC_048 burned since fire break cut through the plot.,0000-0002-9814-2044,,20241118T155325Z,RELEASE-2025
1341,1341,23ecc927-c81c-4a01-9512-98a08615b752,D03,JERC,JERC,"JERC_055.basePlot.all, JERC_061.basePlot.all, JERC_066.basePlot.all, JERC_008.basePlot.all, JERC_005.basePlot.all, JERC_009.mammalGrid.mam, no plots listed for this site, JERC_017.basePlot.all, JERC_002.tickPlot.tck, JERC_011.basePlot.all, JERC_011.tickPlot.tck, JERC_004.tickPlot.tck",3/21/23,3/21/23,N,actual,Some logs continued to smolder for several days after burn.,JERC.20230321.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,JERC_055 burned at lower intensity than surrounding plots. Only part of JERC_066,0000-0002-9814-2044,,20241118T155325Z,RELEASE-2025
1346,1346,bece9c4f-c880-466e-b62e-63820cf0f4f7,D03,JERC,JERC,JERC_033.basePlot.all,4/3/23,4/30/23,N,estimated,Sometime this spring possibly April or May.,JERC.20230403.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Plot burned at unknown spring date. Based on vegetation regrowth it appears to have been a low intensity burn.,0000-0002-9814-2044,,20241118T082621Z,RELEASE-2025
1347,1347,a8187d4d-4d04-4ddd-b64f-77f1f0c013b7,D03,JERC,JERC,"JERC_077.mosquitoPoint.mos, JERC_010.basePlot.all, JERC_022.basePlot.all, JERC_064.basePlot.all, JERC_010.tickPlot.tck, JERC_042.birdGrid.brd",4/1/23,5/1/23,N,estimated,Regrowth not very far along; fire likely occurred after large March 21 2023 fire.,JERC.20230401.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,JERC_010R was only half burned. There is a large oak on one side of plot with a lot of leaf litter that did not burn.,0000-0001-5833-8133,,20241118T195135Z,RELEASE-2025
1348,1348,c9b79a88-fde5-49ea-a73c-f0cfa37a247c,D03,JERC,JERC,"JERC_072.mosquitoPoint.mos, JERC_079.mosquitoPoint.mos, JERC_076.mosquitoPoint.mos, JERC_001.basePlot.all, JERC_081.tickPlot.tck, JERC_030.basePlot.all",5/2/23,5/2/23,N,actual,,JERC.20230502.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0001-5833-8133,,20241118T195135Z,RELEASE-2025
1508,1508,0c7f8ad3-7b35-46e9-88fe-39dab3ee9f3e,D06,KONZ,KONZ,"KONZ_017.basePlot.all, KONZ_019.basePlot.all, KONZ_009.tickPlot.tck",3/14/13,3/14/13,N,actual,,KONZ.20130314.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T204032Z,RELEASE-2025
1509,1509,56e05442-b9fb-456e-921c-9ed5d11a575e,D06,KONZ,KONZ,"KONZ_028.basePlot.all, KONZ_030.basePlot.all, KONZ_046.basePlot.all, KONZ_049.basePlot.all, KONZ_059.basePlot.all, KONZ_063.basePlot.all, KONZ_067.basePlot.all",3/15/13,3/15/13,N,actual,,KONZ.20130315.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T204032Z,RELEASE-2025
1510,1510,71650f91-1a7d-46e4-b3fd-e0b0f9a79e87,D06,KONZ,KONZ,"KONZ_022.basePlot.all, KONZ_023.basePlot.all, KONZ_024.basePlot.all, KONZ_004.tickPlot.tck",3/28/13,3/28/13,N,actual,,KONZ.20130328.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T204032Z,RELEASE-2025
1513,1513,fa3e1d7f-b18a-40b2-be2b-c2db350fbeac,D06,KONZ,KONZ,"KONZ_005.basePlot.all, KONZ_012.basePlot.all, KONZ_005.mammalGrid.mam, KONZ_033.mosquitoPoint.mos, KONZ_038.mosquitoPoint.mos",4/3/13,4/3/13,N,actual,,KONZ.20130403.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T071140Z,RELEASE-2025
1514,1514,a3ab1e83-a0e2-4262-a073-bba7b97f60b5,D06,KONZ,KONZ,"KONZ_001.basePlot.all, KONZ_018.basePlot.all, KONZ_001.tickPlot.tck, KONZ_001.mammalGrid.mam",4/8/13,4/8/13,N,actual,,KONZ.20130408.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T071140Z,RELEASE-2025
1515,1515,29da51a2-135c-44a4-9895-8cc282ef5e22,D06,KONZ,KONZ,"KONZ_006.basePlot.all, KONZ_006.mammalGrid.mam",4/13/13,4/13/13,N,actual,,KONZ.20130413.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T071140Z,RELEASE-2025
1516,1516,10f84789-eeac-4ab4-8c0f-b5e6d0c1480c,D06,KONZ,KONZ,"KONZ_013.basePlot.all, KONZ_020.basePlot.all",4/29/13,4/29/13,N,actual,,KONZ.20130429.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T071140Z,RELEASE-2025
1570,1570,b0e3cf61-5849-4341-8284-fed914dd1d7f,D06,KONZ,KONZ,"KONZ_034.mosquitoPoint.mos, KONZ_037.mosquitoPoint.mos, KONZ_038.mosquitoPoint.mos",3/10/14,3/10/14,N,actual,,KONZ.20140310.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T023908Z,RELEASE-2025
1571,1571,8e05163a-163a-451b-8ee8-5cb24c147026,D06,KONZ,KONZ,KONZ_023.basePlot.all,3/23/14,3/23/14,N,actual,,KONZ.20140323.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T023908Z,RELEASE-2025
1573,1573,f75d216d-8eeb-41a5-9203-d77b935ebd40,D06,KONZ,KONZ,"KONZ_015.basePlot.all, KONZ_036.mosquitoPoint.mos",3/27/14,3/27/14,N,actual,,KONZ.20140327.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T023908Z,RELEASE-2025
1574,1574,774f2044-8a2f-4d48-abc3-fa5547924632,D06,KONZ,KONZ,"KONZ_017.basePlot.all, KONZ_019.basePlot.all, KONZ_028.basePlot.all, KONZ_030.basePlot.all, KONZ_046.basePlot.all, KONZ_049.basePlot.all, KONZ_059.basePlot.all, KONZ_063.basePlot.all, KONZ_067.basePlot.all, KONZ_009.tickPlot.tck",3/28/14,3/28/14,N,actual,,KONZ.20140328.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T023908Z,RELEASE-2025
1575,1575,d0cb817b-7db0-42a3-bac9-dc30230417f4,D06,KONZ,KONZ,"KONZ_013.basePlot.all, KONZ_020.basePlot.all, KONZ_042.basePlot.all, KONZ_044.basePlot.all, KONZ_050.basePlot.all, KONZ_051.basePlot.all, KONZ_053.basePlot.all, KONZ_054.basePlot.all, KONZ_055.basePlot.all, KONZ_056.basePlot.all, KONZ_064.basePlot.all, KONZ_065.basePlot.all, KONZ_068.basePlot.all, KONZ_070.basePlot.all, KONZ_072.phenology.phe",3/29/14,3/29/14,N,actual,,KONZ.20140329.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T023908Z,RELEASE-2025
1577,1577,a5a20205-5984-449f-b55f-4708473898f7,D06,KONZ,KONZ,"KONZ_011.basePlot.all, KONZ_014.basePlot.all, KONZ_019.basePlot.all, KONZ_043.basePlot.all, KONZ_045.basePlot.all, KONZ_047.basePlot.all, KONZ_048.basePlot.all, KONZ_052.basePlot.all, KONZ_057.basePlot.all, KONZ_058.basePlot.all, KONZ_060.basePlot.all, KONZ_061.basePlot.all, KONZ_062.basePlot.all, KONZ_066.basePlot.all, KONZ_069.basePlot.all, KONZ_071.basePlot.all, KONZ_039.mosquitoPoint.mos",4/1/14,4/1/14,N,actual,,KONZ.20140401.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T113029Z,RELEASE-2025
1578,1578,4252cfa7-7b7c-4a31-8dc1-40f2776aaa57,D06,KONZ,KONZ,"KONZ_001.basePlot.all, KONZ_005.basePlot.all, KONZ_006.basePlot.all, KONZ_001.tickPlot.tck, KONZ_001.mammalGrid.mam, KONZ_005.mammalGrid.mam, KONZ_006.mammalGrid.mam",4/11/14,4/11/14,N,actual,,KONZ.20140411.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T113029Z,RELEASE-2025
1579,1579,99dfd882-bf2a-4bdc-91ab-70bf657ec48f,D06,KONZ,KONZ,KONZ_035.mosquitoPoint.mos,4/15/14,4/15/14,N,actual,,KONZ.20140415.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T113029Z,RELEASE-2025
1594,1594,a7d5d3a9-a6bd-4ea8-bd2f-067aac231115,D06,KONZ,KONZ,KONZ_041.mosquitoPoint.mos,7/24/14,7/24/14,N,actual,,KONZ.20140724.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T171718Z,RELEASE-2025
1629,1629,d0b12f5f-88bc-4721-8095-c55fbc77ef38,D06,KONZ,KONZ,"KONZ_004.basePlot.all, KONZ_007.basePlot.all, KONZ_008.basePlot.all, KONZ_023.basePlot.all, KONZ_007.tickPlot.tck",3/9/15,3/9/15,N,actual,,KONZ.20150309.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T165724Z,RELEASE-2025
1630,1630,7efbe3df-57c2-4e1f-b85e-8c99a838fadf,D06,KONZ,KONZ,"KONZ_005.basePlot.all, KONZ_013.basePlot.all, KONZ_017.basePlot.all, KONZ_019.basePlot.all, KONZ_020.basePlot.all, KONZ_028.basePlot.all, KONZ_030.basePlot.all, KONZ_046.basePlot.all, KONZ_049.basePlot.all, KONZ_059.basePlot.all, KONZ_063.basePlot.all, KONZ_067.basePlot.all, KONZ_009.tickPlot.tck, KONZ_005.mammalGrid.mam, KONZ_038.mosquitoPoint.mos, KONZ_039.mosquitoPoint.mos",3/12/15,3/12/15,N,actual,,KONZ.20150312.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,Watershed containing plot 39Q had a prescribed burn that was not planned.,eminnick@battelleecology.org,,20241118T165724Z,RELEASE-2025
1631,1631,7b6e23cc-72a7-43d6-9552-8e37616f86a0,D06,KONZ,KONZ,"KONZ_013.basePlot.all, KONZ_020.basePlot.all",3/20/15,3/20/15,N,actual,,KONZ.20150320.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T165724Z,RELEASE-2025
1632,1632,eee3b8f6-8909-44a7-b811-21f6b3921475,D06,KONZ,KONZ,"KONZ_005.basePlot.all, KONZ_005.mammalGrid.mam, KONZ_038.mosquitoPoint.mos",3/26/15,3/26/15,N,actual,,KONZ.20150326.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T165724Z,RELEASE-2025
1633,1633,2b99fe9d-2bb0-4b0d-83bb-69073d58bd36,D06,KONZ,KONZ,KONZ_016.basePlot.all,3/31/15,3/31/15,N,actual,,KONZ.20150331.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T165724Z,RELEASE-2025
1635,1635,c6f606f7-d1d6-48c4-af6e-92c33406dfb5,D06,KONZ,KONZ,"KONZ_001.basePlot.all, KONZ_006.basePlot.all, KONZ_010.basePlot.all, KONZ_018.basePlot.all, KONZ_001.tickPlot.tck, KONZ_001.mammalGrid.mam, KONZ_006.mammalGrid.mam",4/14/15,4/14/15,N,actual,,KONZ.20150414.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T081802Z,RELEASE-2025
1672,1672,7a96a79c-a78e-49ae-86df-28b7f06bd900,D06,KONZ,KONZ,"KONZ_022.basePlot.all, KONZ_023.basePlot.all, KONZ_024.basePlot.all, KONZ_004.tickPlot.tck",3/11/16,3/11/16,N,actual,,KONZ.20160311.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T203245Z,RELEASE-2025
1674,1674,196dd86e-2170-4f1a-9d27-c985cd8e7039,D06,KONZ,KONZ,"KONZ_017.basePlot.all, KONZ_019.basePlot.all, KONZ_009.tickPlot.tck, KONZ_039.mosquitoPoint.mos",4/4/16,4/4/16,N,actual,,KONZ.20160404.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T192813Z,RELEASE-2025
1675,1675,4da31c4f-ff0e-44a4-b7e3-ba1eb620aa2b,D06,KONZ,KONZ,KONZ_011.basePlot.all,4/11/16,4/11/16,N,actual,,KONZ.20160411.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T192813Z,RELEASE-2025
1676,1676,29138d97-7628-457d-bbab-c64e1aa94a8f,D06,KONZ,KONZ,"KONZ_028.basePlot.all, KONZ_030.basePlot.all, KONZ_046.basePlot.all, KONZ_049.basePlot.all, KONZ_059.basePlot.all, KONZ_063.basePlot.all, KONZ_067.basePlot.all, KONZ_038.mosquitoPoint.mos",4/12/16,4/12/16,N,actual,,KONZ.20160412.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T192813Z,RELEASE-2025
1677,1677,34c6b3be-5e67-410d-b544-44da5af6fe0d,D06,KONZ,KONZ,"KONZ_003.basePlot.all, KONZ_005.basePlot.all, KONZ_013.basePlot.all, KONZ_020.basePlot.all, KONZ_026.basePlot.all, KONZ_042.basePlot.all, KONZ_044.basePlot.all, KONZ_050.basePlot.all, KONZ_051.basePlot.all, KONZ_053.basePlot.all, KONZ_054.basePlot.all, KONZ_055.basePlot.all, KONZ_056.basePlot.all, KONZ_064.basePlot.all, KONZ_065.basePlot.all, KONZ_068.basePlot.all, KONZ_070.basePlot.all, KONZ_072.phenology.phe",4/13/16,4/13/16,N,actual,,KONZ.20160413.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T192813Z,RELEASE-2025
1679,1679,66d12757-d5d2-4af5-8e10-afd7fad78ce9,D06,KONZ,KONZ,"KONZ_001.basePlot.all, KONZ_006.basePlot.all, KONZ_001.tickPlot.tck, KONZ_001.mammalGrid.mam, KONZ_006.mammalGrid.mam",5/3/16,5/3/16,N,actual,,KONZ.20160503.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,low,,,,,secondary,,eminnick@battelleecology.org,,20241118T063656Z,RELEASE-2025
