,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
3268,3268,54757fde-4278-470f-99aa-42881da2f57b,D05,STEI,STEI,STEI_001.basePlot.all,4/28/20,5/28/20,Y,estimated,Thinning took place sometime between 20191001 and 20200615,STEI.20191001.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,"2PLANT,",,,,100%,,,,primary,"harvest probably included fram/frpe, acsa3, tiam",,,20241118T185331Z,RELEASE-2025
3270,3270,473de230-b7d0-4ed4-bc06-2129fd4bfd8a,D05,STEI,STEI,STEI_001.basePlot.all,5/28/20,6/25/20,N,estimated,Thinning took place sometime between 20191001 and 20200615,STEI.20191001.plantReduction,NEON.DOC.003282vB,plantReduction,removal-thinning,"2PLANT,",,,,100%,,,,primary,"harvest probably included fram/frpe, acsa3, tiam",,,20241118T104522Z,RELEASE-2025
3274,3274,ba661c6b-44e9-4303-a97b-0914c24704db,D10,STER,STER,"STER_005.basePlot.all, STER_006.basePlot.all, STER_007.basePlot.all, STER_008.basePlot.all, STER_009.basePlot.all, STER_010.basePlot.all, STER_011.basePlot.all, STER_012.basePlot.all, STER_013.basePlot.all, STER_014.basePlot.all, STER_015.basePlot.all, STER_016.basePlot.all, STER_018.basePlot.all, STER_006.tickPlot.tck, STER_006.mammalGrid.mam, STER_044.mosquitoPoint.mos, STER_017.phenology.phe, STER_020.phenology.phe, SOILPL100095, SOILPL100097, SOILPL100098, SOILPL108975, SOILPL109029, MEGAPT100997, TOWER100002, HUT108878, AIRSHED",7/1/14,7/31/14,N,,,STER.20140701.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,75%,,,,secondary,Legacy data,0000-0002-9445-2841,,20241118T190853Z,RELEASE-2025
3275,3275,e2b2dd1d-7809-4048-a535-acf39fde9e21,D10,STER,STER,"STER_027.basePlot.all, STER_033.basePlot.all, STER_034.basePlot.all, STER_027.tickPlot.tck, STER_033.tickPlot.tck, STER_027.mammalGrid.mam, STER_030.mosquitoPoint.mos, STER_036.mosquitoPoint.mos, STER_037.mosquitoPoint.mos, STER_042.mosquitoPoint.mos",8/1/14,8/31/14,Y,,,STER.20140801.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Poaceae sp.,,,75%,,,,secondary,Legacy data dates approximated but likely around 9/3 when south was harvsted; either Setaria italica or Panicum miliaceum,0000-0002-9445-2841,,20241118T044019Z,RELEASE-2025
3276,3276,2b863c67-dbca-4a8d-afd9-fe703189f711,D10,STER,STER,"STER_026.basePlot.all, STER_028.basePlot.all, STER_032.basePlot.all, STER_026.tickPlot.tck, STER_026.mammalGrid.mam, STER_028.mammalGrid.mam, STER_038.mosquitoPoint.mos, STER_039.mosquitoPoint.mos, STER_041.mosquitoPoint.mos, STER_043.mosquitoPoint.mos",9/3/14,9/3/14,N,actual,,STER.20140903.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Poaceae sp.,,,75%,,,,secondary,Legacy data; either Setaria italica or Panicum miliaceum,0000-0002-9445-2841,,20241118T004643Z,RELEASE-2025
3279,3279,b09ce121-d419-43ef-8715-2bc68b3a4b20,D10,STER,STER,"STER_027.basePlot.all, STER_033.basePlot.all, STER_034.basePlot.all, STER_027.tickPlot.tck, STER_033.tickPlot.tck, STER_027.mammalGrid.mam, STER_030.mosquitoPoint.mos, STER_036.mosquitoPoint.mos, STER_037.mosquitoPoint.mos, STER_042.mosquitoPoint.mos",8/31/14,9/30/14,N,,,STER.20140801.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Poaceae sp.,,,75%,,,,secondary,Legacy data dates approximated but likely around 9/3 when south was harvsted; either Setaria italica or Panicum miliaceum,0000-0002-9445-2841,,20241118T004643Z,RELEASE-2025
3285,3285,26ed31c0-c99f-468c-a21f-26ea25e31af9,D10,STER,STER,"STER_026.basePlot.all, STER_028.basePlot.all, STER_029.basePlot.all, STER_031.basePlot.all, STER_032.basePlot.all, STER_033.basePlot.all, STER_035.basePlot.all, STER_026.tickPlot.tck, STER_027.tickPlot.tck, STER_028.tickPlot.tck, STER_029.tickPlot.tck, STER_033.tickPlot.tck, STER_026.mammalGrid.mam, STER_028.mammalGrid.mam, STER_029.mammalGrid.mam, STER_031.mammalGrid.mam, STER_030.mosquitoPoint.mos, STER_037.mosquitoPoint.mos, STER_038.mosquitoPoint.mos, STER_039.mosquitoPoint.mos, STER_040.mosquitoPoint.mos, STER_041.mosquitoPoint.mos, STER_043.mosquitoPoint.mos",6/8/15,6/12/15,N,,,STER.20150608.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,75%,,,,secondary,Legacy data south parcels wheat normally harvested northeast parcel only top of wheat harvested,0000-0002-9445-2841,,20241118T125810Z,RELEASE-2025
3290,3290,7426b4bf-fbc1-468a-aefe-cbd725acbb49,D10,STER,STER,"STER_005.basePlot.all, STER_006.basePlot.all, STER_007.basePlot.all, STER_008.basePlot.all, STER_009.basePlot.all, STER_010.basePlot.all, STER_011.basePlot.all, STER_012.basePlot.all, STER_013.basePlot.all, STER_014.basePlot.all, STER_015.basePlot.all, STER_016.basePlot.all, STER_018.basePlot.all, STER_006.tickPlot.tck, STER_006.mammalGrid.mam, STER_044.mosquitoPoint.mos, STER_017.phenology.phe, STER_020.phenology.phe, SOILPL100095, SOILPL100097, SOILPL100098, SOILPL108975, SOILPL109029, MEGAPT100997, TOWER100002, HUT108878, AIRSHED",10/20/15,10/20/15,N,actual,,STER.20151020.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Zea mays L.,,,75%,,,,secondary,Legacy data exact start and end dates unknown,0000-0002-9445-2841,,20241118T025815Z,RELEASE-2025
3293,3293,d53197db-71e2-41c3-8a33-fd2ad6f7e296,D10,STER,STER,"STER_026.basePlot.all, STER_028.basePlot.all, STER_029.basePlot.all, STER_031.basePlot.all, STER_032.basePlot.all, STER_035.basePlot.all, STER_026.tickPlot.tck, STER_028.tickPlot.tck, STER_029.tickPlot.tck, STER_026.mammalGrid.mam, STER_028.mammalGrid.mam, STER_029.mammalGrid.mam, STER_031.mammalGrid.mam, STER_038.mosquitoPoint.mos, STER_039.mosquitoPoint.mos, STER_040.mosquitoPoint.mos, STER_041.mosquitoPoint.mos, STER_043.mosquitoPoint.mos",5/22/16,6/11/16,N,,,STER.20160522.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,75%,,,,secondary,Legacy data unknown exactly when harvest occurred only have general range,0000-0002-9445-2841,,20241118T044118Z,RELEASE-2025
3295,3295,357d1ad2-b1e9-480b-a0b4-ee85e2d69bc2,D10,STER,STER,"STER_033.basePlot.all, STER_027.tickPlot.tck, STER_033.tickPlot.tck, STER_030.mosquitoPoint.mos, STER_037.mosquitoPoint.mos",7/20/16,7/21/16,N,,,STER.20160720.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,75%,,,,secondary,Legacy data,0000-0002-9445-2841,,20241118T200553Z,RELEASE-2025
3297,3297,7307f871-8857-4f0f-afee-82903ac38f29,D10,STER,STER,"STER_005.basePlot.all, STER_006.basePlot.all, STER_007.basePlot.all, STER_008.basePlot.all, STER_009.basePlot.all, STER_010.basePlot.all, STER_011.basePlot.all, STER_012.basePlot.all, STER_013.basePlot.all, STER_014.basePlot.all, STER_015.basePlot.all, STER_016.basePlot.all, STER_018.basePlot.all, STER_006.tickPlot.tck, STER_006.mammalGrid.mam, STER_044.mosquitoPoint.mos, STER_017.phenology.phe, STER_020.phenology.phe, SOILPL100095, SOILPL100097, SOILPL100098, SOILPL108975, SOILPL109029, MEGAPT100997, TOWER100002, HUT108878, AIRSHED",8/10/16,8/17/16,N,,,STER.20160810.plantReduction,NEON.DOC.003282vC,plantReduction,removal-cropHarvest,,Poaceae sp.,,,75%,,,,secondary,Legacy data; millet may be Setaria italica or Panicum miliaceum,0000-0002-9445-2841,,20241118T104840Z,RELEASE-2025
3303,3303,fcc10ae7-6126-4555-89a5-a7a9ad850e8b,D10,STER,STER,"STER_027.basePlot.all, STER_029.basePlot.all, STER_031.basePlot.all, STER_034.basePlot.all, STER_035.basePlot.all, STER_027.tickPlot.tck, STER_028.tickPlot.tck, STER_029.tickPlot.tck, STER_027.mammalGrid.mam, STER_029.mammalGrid.mam, STER_031.mammalGrid.mam, STER_036.mosquitoPoint.mos, STER_040.mosquitoPoint.mos, STER_041.mosquitoPoint.mos, STER_042.mosquitoPoint.mos",5/19/17,6/7/17,N,,,STER.20170519.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,Y,,,,unknown,suspected wheat.,skremidas@battelleecology.org,,20241118T152306Z,RELEASE-2025
3314,3314,d76a9820-53b2-4508-be43-a33bc62fd7b7,D10,STER,STER,"STER_005.basePlot.all, STER_006.basePlot.all, STER_007.basePlot.all, STER_008.basePlot.all, STER_009.basePlot.all, STER_010.basePlot.all, STER_011.basePlot.all, STER_012.basePlot.all, STER_013.basePlot.all, STER_014.basePlot.all, STER_015.basePlot.all, STER_018.basePlot.all, STER_026.basePlot.all, STER_028.basePlot.all, STER_032.basePlot.all, STER_033.basePlot.all, STER_006.tickPlot.tck, STER_026.tickPlot.tck, STER_027.tickPlot.tck, STER_033.tickPlot.tck, STER_006.mammalGrid.mam, STER_026.mammalGrid.mam, STER_028.mammalGrid.mam, STER_030.mosquitoPoint.mos, STER_037.mosquitoPoint.mos, STER_038.mosquitoPoint.mos, STER_039.mosquitoPoint.mos, STER_041.mosquitoPoint.mos, STER_043.mosquitoPoint.mos, STER_044.mosquitoPoint.mos, STER_017.phenology.phe, STER_020.phenology.phe, SOILPL100095, SOILPL100097, SOILPL100098, SOILPL108975, SOILPL109029, TOWER100002",5/25/18,6/15/18,N,,,STER.20180525.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,Medicago sativa,,,,U,,,,secondary,,skremidas@battelleecology.org,,20241118T052740Z,RELEASE-2025
3315,3315,58880373-a87a-4426-9176-74b781d6b0c4,D10,STER,STER,"STER_027.basePlot.all, STER_029.basePlot.all, STER_031.basePlot.all, STER_034.basePlot.all, STER_035.basePlot.all, STER_028.tickPlot.tck, STER_029.tickPlot.tck, STER_027.mammalGrid.mam, STER_029.mammalGrid.mam, STER_031.mammalGrid.mam, STER_036.mosquitoPoint.mos, STER_040.mosquitoPoint.mos, STER_041.mosquitoPoint.mos, STER_042.mosquitoPoint.mos",8/4/18,8/11/18,N,,,STER.20180804.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,secondary,,skremidas@battelleecology.org,,20241118T153911Z,RELEASE-2025
3323,3323,62a056a8-4112-4d4f-8917-2366c203e7c8,D10,STER,STER,"STER_027.basePlot.all, STER_034.basePlot.all, STER_027.mammalGrid.mam, STER_036.mosquitoPoint.mos, STER_041.mosquitoPoint.mos, STER_042.mosquitoPoint.mos",6/3/19,6/14/19,N,,,STER.20190603.plantReduction,NEON.DOC.003282vB,plantReduction,removal-cropHarvest,,Poaceae sp.,,,U,,,,secondary,,skremidas@battelleecology.org,,20241118T134220Z,RELEASE-2025
3324,3324,c0862049-99b1-4622-b6b9-37d26df74f66,D10,STER,STER,"STER_003.basePlot.all, STER_004.basePlot.all, STER_005.basePlot.all, STER_006.basePlot.all, STER_007.basePlot.all, STER_008.basePlot.all, STER_009.basePlot.all, STER_010.basePlot.all, STER_011.basePlot.all, STER_012.basePlot.all, STER_013.basePlot.all, STER_014.basePlot.all, STER_015.basePlot.all, STER_016.basePlot.all, STER_018.basePlot.all, STER_026.basePlot.all, STER_028.basePlot.all, STER_029.basePlot.all, STER_031.basePlot.all, STER_032.basePlot.all, STER_033.basePlot.all, STER_035.basePlot.all, STER_006.tickPlot.tck, STER_026.tickPlot.tck, STER_027.tickPlot.tck, STER_028.tickPlot.tck, STER_029.tickPlot.tck, STER_033.tickPlot.tck, STER_006.mammalGrid.mam, STER_026.mammalGrid.mam, STER_028.mammalGrid.mam, STER_029.mammalGrid.mam, STER_031.mammalGrid.mam, STER_017.phenology.phe, STER_020.phenology.phe",8/14/19,8/24/19,N,,,STER.20190814.plantReduction,NEON.DOC.003282vB,plantReduction,removal-cropHarvest,,Setaria italica (L.) P. Beauv.,,,75%,,,,secondary,"Farmer harvested the hay millet planted in Parcel 3 on 8/14, Parcel 4 on 8/15, Parcel 5 on 8/21, and Parcel 2 on 8/24",0000-0002-9445-2841,,20241118T114922Z,RELEASE-2025
3325,3325,7247151c-1f68-425a-bce1-a37ac82602f3,D10,STER,STER,"SOILPL100095, SOILPL100097, SOILPL100098, SOILPL108975, SOILPL109029, TOWER100002, HUT108878",9/10/19,9/25/19,N,,,STER.20190910.plantReduction,NEON.DOC.003282vB,plantReduction,removal-cropHarvest,,Setaria italica (L.) P. Beauv.,,,75%,,,,secondary,DSF staff will be harvesting the hay millet at soil plots and around the tower base,0000-0002-9445-2841,,20241118T100944Z,RELEASE-2025
3344,3344,077e0506-4334-453c-817d-ed14b73f7f82,D10,STER,STER,"STER_005.basePlot.all, STER_006.basePlot.all, STER_007.basePlot.all, STER_008.basePlot.all, STER_009.basePlot.all, STER_010.basePlot.all, STER_011.basePlot.all, STER_012.basePlot.all, STER_013.basePlot.all, STER_014.basePlot.all, STER_015.basePlot.all, STER_016.basePlot.all, STER_018.basePlot.all, STER_033.basePlot.all, STER_006.tickPlot.tck, STER_027.tickPlot.tck, STER_033.tickPlot.tck, STER_006.mammalGrid.mam, STER_044.mosquitoPoint.mos, STER_030.mosquitoPoint.mos, STER_037.mosquitoPoint.mos, STER_017.phenology.phe, STER_020.phenology.phe, AIRSHED",7/5/21,7/7/21,N,actual,,STER.20210705.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,75%,,,,secondary,Parcels 2 and 5 harvested,0000-0002-9445-2841,,20241118T010639Z,RELEASE-2025
3346,3346,3608becb-29ec-4987-86ab-351496a85dc5,D10,STER,STER,"STER_026.basePlot.all, STER_028.basePlot.all, STER_032.basePlot.all, STER_026.tickPlot.tck, STER_026.mammalGrid.mam, STER_028.mammalGrid.mam, STER_041.mosquitoPoint.mos, STER_043.mosquitoPoint.mos, STER_039.mosquitoPoint.mos, STER_038.mosquitoPoint.mos",10/11/21,10/15/21,N,actual,,STER.20211011.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Panicum miliaceum L.,,,75%,,,,secondary,Millet was harvested from parcel 3,0000-0002-9445-2841,,20241118T090028Z,RELEASE-2025
3347,3347,6667f26a-8cc8-433d-9143-305397068086,D10,STER,STER,"STER_027.basePlot.all, STER_034.basePlot.all, STER_029.basePlot.all, STER_031.basePlot.all, STER_035.basePlot.all, STER_028.tickPlot.tck, STER_029.tickPlot.tck, STER_027.mammalGrid.mam, STER_029.mammalGrid.mam, STER_031.mammalGrid.mam, STER_036.mosquitoPoint.mos, STER_040.mosquitoPoint.mos, STER_042.mosquitoPoint.mos",11/1/21,11/5/21,N,actual,,STER.20211101.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Sorghum bicolor (L.) Moench,,,75%,,,,secondary,Milo was harvested from parcels 1 and 4,0000-0002-9445-2841,,20241118T011641Z,RELEASE-2025
3358,3358,0548559c-c775-4bac-8960-90aa511166e2,D10,STER,STER,"STER_027.basePlot.all,STER_027.mammalGrid.mam,STER_034.basePlot.all, STER_033.basePlot.all,STER_027.tickPlot.tck,STER_033.tickPlot.tck",10/5/22,10/6/22,N,actual,,STER.20221005.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Zea mays L.,,,100%,,,,secondary,Harvested corn,0000-0002-1017-1124,,20241118T075035Z,RELEASE-2025
3360,3360,ae7277e7-2124-4050-bbb5-88cca483db3b,D10,STER,STER,"STER_005.basePlot.all,STER_006.basePlot.all,STER_006.tickPlot.tck,STER_006.mammalGrid.mam,STER_007.basePlot.all,STER_008.basePlot.all,STER_009.basePlot.all,STER_010.basePlot.all,STER_011.basePlot.all,STER_012.basePlot.all,STER_013.basePlot.all,STER_014.basePlot.all,STER_015.basePlot.all,STER_016.basePlot.all,STER_018.basePlot.all,STER_017.phenology.phe,STER_020.phenology.phe,AIRSHED",10/14/22,10/14/22,N,actual,,STER.20221014.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Panicum sp.,,,100%,,,,secondary,,0000-0002-1017-1124,,20241118T075035Z,RELEASE-2025
3364,3364,752d8a73-7477-4c3e-9d58-c781cecbe448,D10,STER,STER,"STER_026.basePlot.all,STER_028.basePlot.all,STER_032.basePlot.all,STER_026.tickPlot.tck,STER_026.mammalGrid.mam,STER_028.mammalGrid.mam, STER_029.basePlot.all,STER_031.basePlot.all,STER_035.basePlot.all,STER_028.tickPlot.tck,STER_029.tickPlot.tck,STER_029.mammalGrid.mam,STER_031.mammalGrid.mam",7/10/23,7/15/23,N,actual,,STER.20230710.plantReduction,NEON.DOC.003282vD,plantReduction,removal-cropHarvest,,Triticum aestivum L.,,,75%,,,,secondary,,0000-0002-1017-1124,,20241118T172057Z,RELEASE-2025
3368,3368,8e3359c9-cefd-4731-aca0-05a57a7b8792,D03,SUGG,SUGG,SUGG,5/2/22,5/2/22,N,actual,,SUGG.20220502.plantReduction,NEON.DOC.003282vD,plantReduction,removal-pruning,,Cephalanthus occidentalis L.,,,25%,,,,primary,pruning of vegetation which was blocking PhenoCam view,0000-0002-0425-3262,,20241118T111348Z,RELEASE-2025
3369,3369,340c876a-b25a-4915-be44-31295b23e5c1,D03,SUGG,SUGG,SUGG.AOS.riparian.point.03,8/11/22,8/11/22,N,actual,,SUGG.20220811.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Ludwigia peruviana (L.) H. Hara,,,25%,,,,primary,"Invasive plant Ludwigia peruviana, which was growing on the line of buoys which keeps the boat ramp clear, and some aquatic plants blocking the boat ramp area were removed.",0000-0002-0425-3262,,20241118T060325Z,RELEASE-2025
3370,3370,59195bf0-0301-453b-81fa-54ef14a501c6,D03,SUGG,SUGG,SUGG.AOS.riparian.point.03,9/21/22,9/21/22,N,actual,,SUGG.20220921.plantReduction,NEON.DOC.003282vD,plantReduction,removal-clearCut,,Limnobium spongia (Bosc) Rich. ex Steud.,,,25%,,,,primary,The vegetation mat (primarily consisting of Limnobium spongia) had grown to block passage out of the boat ramp area to the lake. The vegetation mat was reduced in the boat ramp immediate area only.,0000-0002-0425-3262,,20241118T010740Z,RELEASE-2025
3371,3371,f16c221d-5a67-41bf-bee2-f0dc83bf3828,D03,SUGG,SUGG,SUGG.AOS.riparian.point.01,1/12/23,1/30/23,N,actual,Determined by looking at Phenocam images,SUGG.20230112.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Limnobium spongia (Bosc) Rich. ex Steud.,,,25%,,,,primary,Cleared Limnobium and Hydrocotyle floating plants from boat ramp,0000-0001-5871-8742,,20241118T075250Z,RELEASE-2025
3373,3373,06afd88a-3086-4c8f-894e-b1784c4f16b9,D03,SUGG,SUGG,SUGG.AOS.riparian.point.04,2/14/23,2/14/23,N,actual,,SUGG.20230214.plantReduction,NEON.DOC.003282vD,plantReduction,removal-pruning,,Limnobium spongia (Bosc) Rich. ex Steud.,,,25%,,,,primary,Vegetation mat was blocking boat ramp exit. Enough of the mat was removed to make a clear path to the lake.,0000-0002-0425-3262,,20241118T163040Z,RELEASE-2025
3374,3374,759b0947-cc13-4d4c-90d1-5e2cc5ae16da,D03,SUGG,SUGG,SUGG,4/13/23,4/13/23,N,actual,Done between 1530 and 1700 on 20230413,SUGG.20230413.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Limnobium spongia (Bosc) Rich. ex Steud.,,,0%,,,,primary,"Floating plants Limnobium and Hydrocotyle sp. moved from boat ramp to other side of barriers creating a less green phenocam image. Area thinned was roughly 3m x10m. Biomass was not removed from the lake, it was merely relocated to the other side of the barrier. Camera is not an option in the AIS impacted location dropdown above.",0000-0001-5871-8742,,20241118T101119Z,RELEASE-2025
3375,3375,eded572a-6738-49d8-8568-a4ec9be1af0f,D03,SUGG,SUGG,SUGG,5/9/23,5/9/23,N,actual,,SUGG.20230509.plantReduction,NEON.DOC.003282vD,plantReduction,removal-thinning,,Limnobium spongia (Bosc) Rich. ex Steud.,,,0%,,,,primary,Floating plants Limnobium and Hydrocotyle were tossed over the barrier at the boat ramp to facilitate access. Only impacted location is the Phenocam that is not listed as an AIS location impacted,0000-0001-5871-8742,,20241118T110923Z,RELEASE-2025
3376,3376,e152d3fe-f16e-4c7e-9d68-359de0a39302,D03,SUGG,SUGG,SUGG.AOS.riparian.point.04,7/6/23,7/6/23,N,actual,,SUGG.20230706.plantReduction,NEON.DOC.003282vD,plantReduction,removal-pruning,,Limnobium spongia (Bosc) Rich. ex Steud.,,,25%,,,,primary,Boat ramp cleared by removing floating mats of Limnobium spongia.,0000-0002-0425-3262,,20241118T065621Z,RELEASE-2025
3377,3377,817d417f-83a4-46e7-b59e-c3929aa6a400,D03,SUGG,SUGG,CFGLOC101070,11/29/23,11/29/23,N,actual,,SUGG.20231129.plantReduction,NEON.DOC.003282vD,plantReduction,removal-pruning,,Quercus spp.,,,50%,,,,primary,"Oak tree branches were trimmed directly adjacent to GWW6, and several whole trees were cut down about 50ft away from the well.",0000-0002-0425-3262,,20241118T153444Z,RELEASE-2025
3444,3444,0df74b02-4193-4f8d-b3ef-784740cbb389,D08,TALL,TALL,TALL_039.mosquitoPoint.mos,8/20/18,9/3/18,N,,,TALL.20180820.plantReduction,NEON.DOC.003282vA,plantReduction,removal-thinning,,,,,U,,,,primary,,lnagel@battelleecology.org,,20241118T130832Z,RELEASE-2025
3451,3451,6fd1c370-f5d0-4f8f-9d39-45836a22508d,D08,TALL,TALL,TALL_038.mosquitoPoint.mos,3/9/20,3/20/20,N,estimated,The latest start date is 2020-03-16.,TALL.20200309.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Quercus spp.,,,100%,,,,primary,,0000-0002-8839-6825,,20241118T094341Z,RELEASE-2025
3452,3452,9c57009c-8fcd-4240-8aee-b58da733afe4,D08,TALL,TALL,"TALL_038.mosquitoPoint.mos, TALL_040.mosquitoPoint.mos",3/6/20,4/5/20,Y,,,TALL.20200306.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Unknown plant,,,100%,,,,primary,Removal of mixed hardwoods and Pinus sp. Remaining individuals include a few large pines and small LIST2 trees.,0000-0002-8839-6825,,20241118T172424Z,RELEASE-2025
3453,3453,ff5ae628-8bc0-4283-b011-7e30bee64dbe,D08,TALL,TALL,"TALL_038.mosquitoPoint.mos, TALL_040.mosquitoPoint.mos",4/5/20,5/5/20,Y,actual,,TALL.20200306.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Unknown plant,,,100%,,,,primary,Removal of mixed hardwoods and Pinus sp. Remaining individuals include a few large pines and small LIST2 trees.,0000-0002-8839-6825,,20241118T070643Z,RELEASE-2025
3454,3454,c1fc868f-37bd-49f8-91a0-716f1fdb667d,D08,TALL,TALL,"TALL_038.mosquitoPoint.mos, TALL_040.mosquitoPoint.mos",5/5/20,5/25/20,N,,,TALL.20200306.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Unknown plant,,,100%,,,,primary,Removal of mixed hardwoods and Pinus sp. Remaining individuals include a few large pines and small LIST2 trees.,0000-0002-8839-6825,,20241118T070643Z,RELEASE-2025
3619,3619,ce53ae57-79dd-4718-9c9e-8a21e3916349,D05,TREE,TREE,TREE_007.basePlot.all,8/27/15,9/26/15,Y,,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T153000Z,RELEASE-2025
3620,3620,94fe413a-cc96-4223-ba3f-ddf4d75471a8,D05,TREE,TREE,TREE_007.basePlot.all,9/26/15,10/26/15,Y,actual,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T202834Z,RELEASE-2025
3621,3621,8e690232-e61e-49ad-bdaa-32b57d69a192,D05,TREE,TREE,TREE_016.mammalGrid.mam,10/1/15,10/31/15,Y,,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T202834Z,RELEASE-2025
3622,3622,3918e1cb-7bdb-4910-b2bc-19f1496c0317,D05,TREE,TREE,TREE_007.basePlot.all,10/26/15,11/25/15,Y,actual,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T034647Z,RELEASE-2025
3623,3623,c4fcfc13-5103-4053-a634-8fa42b9b6a2a,D05,TREE,TREE,TREE_016.mammalGrid.mam,10/31/15,11/30/15,Y,actual,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T034647Z,RELEASE-2025
3624,3624,6c616284-5889-4852-8905-e7d16690d1cc,D05,TREE,TREE,TREE_007.basePlot.all,11/25/15,12/25/15,Y,actual,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T085529Z,RELEASE-2025
3625,3625,ca5a4872-7200-4c0c-a618-286c372df6fa,D05,TREE,TREE,TREE_016.mammalGrid.mam,11/30/15,12/30/15,Y,actual,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T085529Z,RELEASE-2025
3626,3626,3592a814-d9b3-4696-9390-e0a1fc83dec7,D05,TREE,TREE,TREE_007.basePlot.all,12/25/15,1/24/16,Y,actual,,TREE.20150827.plantReduction,NEON.DOC.003282vA,plantReduction,other,,Populus tremuloides Michx.,,,Y,,,,primary,Trees were removed. POTR5 trees were mapped and tagged in 2015 and were not seen in 2018.,kmcmahon@battelleecology.org,,20241118T004905Z,RELEASE-2025
3627,3627,54f81a48-e522-4e3b-87fb-db1f1f469396,D05,TREE,TREE,TREE_016.mammalGrid.mam,12/30/15,1/29/16,Y,actual,,TREE.20151001.plantReduction,NEON.DOC.003282vA,plantReduction,removal-cropHarvest,,,,,U,,,,primary,Logging roads cut through plot and select trees cut. Slash piles left behind,aspink@battelleecology.org,,20241118T004905Z,RELEASE-2025
