,Unnamed: 0,uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,publicationDate,release
2179,2179,63b26547-78ec-431c-a13b-84c7296271ba,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",1/5/22,2/4/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T215632Z,RELEASE-2025
2180,2180,622dce23-2285-400c-8418-2e9afb5c06e2,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",2/4/22,3/6/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T060932Z,RELEASE-2025
2181,2181,87a6549e-6c20-4dcf-8b87-b63842ca8eda,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",3/6/22,4/5/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T183446Z,RELEASE-2025
2182,2182,252fd9cf-81f4-478b-ad52-f5d9c10b2e32,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",4/5/22,5/5/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T194400Z,RELEASE-2025
2183,2183,c7b4794e-f2bc-46db-96c3-24d0c39f054a,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",5/5/22,6/4/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T201012Z,RELEASE-2025
2184,2184,ba91fc92-e8ab-48cf-a6e7-740f889f98aa,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",6/4/22,7/4/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T011233Z,RELEASE-2025
2185,2185,e03ac00b-41f6-40ac-ba80-0cde5af999ac,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",7/4/22,8/3/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T165825Z,RELEASE-2025
2186,2186,36d702fd-5d82-44a6-be4e-6095b675a9f5,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",8/3/22,9/2/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T195537Z,RELEASE-2025
2187,2187,2de1c19a-eeef-43f2-a4dc-6394be4c60a4,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",9/2/22,10/2/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T154801Z,RELEASE-2025
2188,2188,27018153-a9b4-4328-adc9-69fdfa4fb573,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",10/2/22,11/1/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T041707Z,RELEASE-2025
2189,2189,230af58d-0604-4564-931f-d516c7959e98,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",11/1/22,12/1/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T125009Z,RELEASE-2025
2190,2190,d94ef270-44e2-4b92-b95a-006303702298,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",12/1/22,12/31/22,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T125009Z,RELEASE-2025
2191,2191,ed13d4d8-5aff-46ea-9800-5b1c3d1f0951,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",12/31/22,1/30/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T081359Z,RELEASE-2025
2192,2192,b9fa5b92-5e43-425a-991f-907ee50fd30c,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",1/30/23,3/1/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T022111Z,RELEASE-2025
2193,2193,ff6af39c-3866-49ed-a340-94097c903241,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",3/1/23,3/31/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T022111Z,RELEASE-2025
2194,2194,e17122f5-78b3-4266-ac8a-efae5203ad5e,D02,LEWI,LEWI,"LEWI.AOS.reach, LEWI.AOS.groundwater.well.008, LEWI.AOS.groundwater.well.007, LEWI.AOS.groundwater.well.006, LEWI.AOS.groundwater.well.005, LEWI.AOS.groundwater.well.004, LEWI.AOS.groundwater.well.003, LEWI.AOS.groundwater.well.002, LEWI.AOS.groundwater.well.001, LEWI.AOS.riparian.transect.10, LEWI.AOS.riparian.transect.09, LEWI.AOS.riparian.transect.08, LEWI.AOS.riparian.transect.07, LEWI.AOS.riparian.transect.06, LEWI.AOS.riparian.transect.05, LEWI.AOS.riparian.transect.04, LEWI.AOS.riparian.transect.03, LEWI.AOS.riparian.transect.02, LEWI.AOS.riparian.transect.01, LEWI.AOS.gauge, LEWI.AOS.discharge, LEWI.AOS.S2, CFGLOC103937, CFGLOC103947, CFGLOC103939, CFGLOC103945, CFGLOC103933, CFGLOC103941, CFGLOC103943, CFGLOC103935, SGAUGE103929, CFGLOC103930, LEWI.AOS.gauge, S1LOC103920, CFGLOC103921, CFGLOC103922, CFGLOC103923, S2LOC103924, CFGLOC103927, CFGLOC103926, CFGLOC103928, CFGLOC103925, METSTN103948, CFGLOC103949, CFGLOC103954, CFGLOC103950, CFGLOC103953, CFGLOC103951, CFGLOC103952",3/31/23,4/30/23,Y,actual,,LEWI.20170101.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,secondary,A water treatment plant approximately 375m upstream of the sampling reach releases water zero to several times a day. The water treatment plant is approximately 275m east of Lewis Run off of Rt. 613.,,,20241118T125545Z,RELEASE-2025
